88.0952785381048	187.786546049586
32.3213137847597	94.0704403352132
-78.4146183664088	78.7345779935246
-180.537335138609	-87.5874261956672
185.859294855571	31.9949134382331
-60.4530088774459	-55.8294284850904
10.3359722310648	-31.1429418546895
56.3166955145978	-57.0009916642186
11.3596996734002	-102.573361562871
-90.4726212798032	-90.8745586874325
-46.7714582451856	-20.9897334055591
-12.4889947223107	-169.886408417261
147.895849150403	60.7600575846084
-86.0815690006961	-11.7798289267962
78.4668467287821	69.9160333644167
30.8623139948530	26.9648641716598
-23.3860042129153	49.4287055379411
-105.697274596013	-148.312102251590
-28.4140954626164	-102.026438568297
-8.66902824593051	-44.6995010744528
-146.939507448636	10.9658591327603
19.2182244870785	112.873645202828
-82.2293276290175	-28.9963040800028
-9.42405879597235	126.155071814115
33.6213340954240	47.5424811707271
-90.4654059246837	117.411675149371
-28.8256361205696	12.6947068043646
35.0062757534178	-65.6815928948083
-183.585914250431	-148.139907157878
103.597590824548	15.5488995903894
242.446114493936	81.8551368521001
95.9400509407976	-29.2588130834394
-31.5771995009409	-54.0786416488526
42.8622679859396	-30.8641815280113
-103.598477851339	-109.659330152547
